employee_id,department,date,day_of_week,month,hours_reported,is_fraud,fraud_type,global_mean,global_std,z_score,dept_percentile
EMP-030,Finance,2024-01-16,Tuesday,January,7.39,False,,7.948076923076923,0.5801685082051076,-0.9619221229422981,0.17912087912087912
EMP-030,Finance,2024-01-17,Wednesday,January,7.46,False,,7.948076923076923,0.5801685082051076,-0.8412675217186599,0.21208791208791208
EMP-030,Finance,2024-01-18,Thursday,January,8.65,False,,7.948076923076923,0.5801685082051076,1.2098606990831808,0.8824175824175824
EMP-030,Finance,2024-01-19,Friday,January,8.96,False,,7.948076923076923,0.5801685082051076,1.7441882187878626,0.9527472527472527
EMP-030,Finance,2024-01-22,Monday,January,7.81,False,,7.948076923076923,0.5801685082051076,-0.2379945156004723,0.3873626373626374
EMP-030,Finance,2024-01-23,Tuesday,January,7.63,False,,7.948076923076923,0.5801685082051076,-0.5482492044612544,0.2934065934065934
EMP-030,Finance,2024-01-24,Wednesday,January,8.22,False,,7.948076923076923,0.5801685082051076,0.4686967201379786,0.6736263736263737
EMP-030,Finance,2024-01-25,Thursday,January,7.86,False,,7.948076923076923,0.5801685082051076,-0.15181265758358703,0.42142857142857143
EMP-030,Finance,2024-01-26,Friday,January,6.83,False,,7.948076923076923,0.5801685082051076,-1.9271589327313985,0.03076923076923077
EMP-030,Finance,2024-01-29,Monday,January,7.39,False,,7.948076923076923,0.5801685082051076,-0.9619221229422981,0.17912087912087912
EMP-030,Finance,2024-01-30,Tuesday,January,8.34,False,,7.948076923076923,0.5801685082051076,0.6755331793784989,0.7423076923076923
EMP-030,Finance,2024-01-31,Wednesday,January,8.25,False,,7.948076923076923,0.5801685082051076,0.5204058349481079,0.689010989010989
EMP-018,Operations,2024-01-01,Monday,January,6.77,False,,8.535076923076923,0.9690251203965,-1.82149759167719,0.021538461538461538
EMP-018,Operations,2024-01-02,Tuesday,January,7.81,False,,8.535076923076923,0.9690251203965,-0.7482540006602111,0.19846153846153847
EMP-018,Operations,2024-01-03,Wednesday,January,7.84,False,,8.535076923076923,0.9690251203965,-0.7172950509193364,0.21076923076923076
EMP-018,Operations,2024-01-04,Thursday,January,8.9,False,,8.535076923076923,0.9690251203965,0.3765878399248926,0.6457692307692308
EMP-018,Operations,2024-01-05,Friday,January,6.65,False,,8.535076923076923,0.9690251203965,-1.9453333906406867,0.012692307692307692
EMP-018,Operations,2024-01-08,Monday,January,7.37,False,,8.535076923076923,0.9690251203965,-1.2023185968597017,0.09307692307692307
EMP-018,Operations,2024-01-09,Tuesday,January,9.26,False,,8.535076923076923,0.9690251203965,0.7480952368153847,0.7842307692307692
EMP-018,Operations,2024-01-10,Wednesday,January,7.67,False,,8.535076923076923,0.9690251203965,-0.8927290994509579,0.15115384615384617
EMP-018,Operations,2024-01-11,Thursday,January,8.85,False,,8.535076923076923,0.9690251203965,0.32498959035676783,0.6230769230769231
EMP-018,Operations,2024-01-12,Friday,January,7.86,False,,8.535076923076923,0.9690251203965,-0.6966557510920863,0.22076923076923077
EMP-018,Operations,2024-01-15,Monday,January,7.34,False,,8.535076923076923,0.9690251203965,-1.2332775466005763,0.08846153846153847
EMP-018,Operations,2024-01-16,Tuesday,January,7.87,False,,8.535076923076923,0.9690251203965,-0.6863361011784618,0.22423076923076923
EMP-018,Operations,2024-01-17,Wednesday,January,9.03,False,,8.535076923076923,0.9690251203965,0.5107432888020139,0.7134615384615385
EMP-018,Operations,2024-01-18,Thursday,January,9.45,False,,8.535076923076923,0.9690251203965,0.9441685851742553,0.8376923076923077
EMP-018,Operations,2024-01-19,Friday,January,9.36,False,,8.535076923076923,0.9690251203965,0.8512917359516323,0.8157692307692308
EMP-018,Operations,2024-01-22,Monday,January,8.27,False,,8.535076923076923,0.9690251203965,-0.27355010463347046,0.40692307692307694
EMP-018,Operations,2024-01-23,Tuesday,January,8.89,False,,8.535076923076923,0.9690251203965,0.366268190011268,0.6415384615384615
EMP-018,Operations,2024-01-24,Wednesday,January,7.76,False,,8.535076923076923,0.9690251203965,-0.7998522502283348,0.185
EMP-018,Operations,2024-01-25,Thursday,January,8.01,False,,8.535076923076923,0.9690251203965,-0.541861002387715,0.3026923076923077
EMP-018,Operations,2024-01-26,Friday,January,9.63,False,,8.535076923076923,0.9690251203965,1.1299222836195033,0.8746153846153846
EMP-018,Operations,2024-01-29,Monday,January,6.5,False,,8.535076923076923,0.9690251203965,-2.1001281393450593,0.007692307692307693
EMP-018,Operations,2024-01-30,Tuesday,January,7.27,False,,8.535076923076923,0.9690251203965,-1.30551509599595,0.07769230769230769
EMP-018,Operations,2024-01-31,Wednesday,January,7.77,False,,8.535076923076923,0.9690251203965,-0.7895326003147103,0.18807692307692309
EMP-025,Finance,2024-01-01,Monday,January,6.84,False,,7.947846153846154,0.6188711711943611,-1.7901078696364523,0.03406593406593406
EMP-025,Finance,2024-01-02,Tuesday,January,7.45,False,,7.947846153846154,0.6188711711943611,-0.8044423088659293,0.20604395604395603
EMP-025,Finance,2024-01-03,Wednesday,January,8.13,False,,7.947846153846154,0.6188711711943611,0.29433241461596577,0.610989010989011
EMP-025,Finance,2024-01-04,Thursday,January,7.88,False,,7.947846153846154,0.6188711711943611,-0.10962888078179085,0.4379120879120879
EMP-025,Finance,2024-01-05,Friday,January,8.74,False,,7.947846153846154,0.6188711711943611,1.2799979753864874,0.9093406593406593
EMP-025,Finance,2024-01-08,Monday,January,8.54,False,,7.947846153846154,0.6188711711943611,0.9568289390682816,0.8379120879120879
EMP-025,Finance,2024-01-09,Tuesday,January,7.76,False,,7.947846153846154,0.6188711711943611,-0.3035303025727135,0.3521978021978022
EMP-025,Finance,2024-01-10,Wednesday,January,7.61,False,,7.947846153846154,0.6188711711943611,-0.5459070798113658,0.28296703296703296
EMP-025,Finance,2024-01-11,Thursday,January,7.82,False,,7.947846153846154,0.6188711711943611,-0.20657959167725146,0.3934065934065934
EMP-025,Finance,2024-01-12,Friday,January,8.14,False,,7.947846153846154,0.6188711711943611,0.3104908664318756,0.6170329670329671
EMP-025,Finance,2024-01-15,Monday,January,7.63,False,,7.947846153846154,0.6188711711943611,-0.513590176179546,0.2934065934065934
EMP-025,Finance,2024-01-16,Tuesday,January,8.19,False,,7.947846153846154,0.6188711711943611,0.3912831255114249,0.6489010989010989
EMP-025,Finance,2024-01-17,Wednesday,January,7.86,False,,7.947846153846154,0.6188711711943611,-0.14194578441361058,0.42142857142857143
EMP-025,Finance,2024-01-18,Thursday,January,8.08,False,,7.947846153846154,0.6188711711943611,0.21354015553641356,0.5708791208791208
EMP-025,Finance,2024-01-19,Friday,January,7.9,False,,7.947846153846154,0.6188711711943611,-0.0773119771499697,0.45384615384615384
EMP-025,Finance,2024-01-22,Monday,January,7.68,False,,7.947846153846154,0.6188711711943611,-0.43279791709999527,0.317032967032967
EMP-025,Finance,2024-01-23,Tuesday,January,8.98,False,,7.947846153846154,0.6188711711943611,1.6678008189683327,0.9598901098901099
EMP-025,Finance,2024-01-24,Wednesday,January,8.43,False,,7.947846153846154,0.6188711711943611,0.7790859690932702,0.7857142857142857
EMP-025,Finance,2024-01-25,Thursday,January,7.35,False,,7.947846153846154,0.6188711711943611,-0.9660268270250322,0.16373626373626374
EMP-025,Finance,2024-01-26,Friday,January,8.67,False,,7.947846153846154,0.6188711711943611,1.1668888126751156,0.8873626373626373
EMP-025,Finance,2024-01-29,Monday,January,7.98,False,,7.947846153846154,0.6188711711943611,0.05195563737731207,0.5005494505494505
EMP-025,Finance,2024-01-30,Tuesday,January,8.75,False,,7.947846153846154,0.6188711711943611,1.2961564272023973,0.9137362637362637
EMP-025,Finance,2024-01-31,Wednesday,January,8.5,False,,7.947846153846154,0.6188711711943611,0.8921951318046422,0.8192307692307692
EMP-007,Engineering,2024-01-01,Monday,January,8.05,True,friday_inflator,8.802307692307693,1.4679255723594713,-0.5124971636664588,0.382051282051282
EMP-007,Engineering,2024-01-02,Tuesday,January,6.6,True,friday_inflator,8.802307692307693,1.4679255723594713,-1.5002856641892355,0.016923076923076923
EMP-007,Engineering,2024-01-03,Wednesday,January,7.71,True,friday_inflator,8.802307692307693,1.4679255723594713,-0.7441165362028344,0.2382051282051282
EMP-007,Engineering,2024-01-04,Thursday,January,8.28,True,friday_inflator,8.802307692307693,1.4679255723594713,-0.3558134704800883,0.491025641025641
EMP-007,Engineering,2024-01-05,Friday,January,12.27,True,friday_inflator,8.802307692307693,1.4679255723594713,2.3623079895791372,0.9971794871794872
EMP-007,Engineering,2024-01-08,Monday,January,7.68,True,friday_inflator,8.802307692307693,1.4679255723594713,-0.7645535396619264,0.2317948717948718
EMP-007,Engineering,2024-01-09,Tuesday,January,7.33,True,friday_inflator,8.802307692307693,1.4679255723594713,-1.0029852466846652,0.12282051282051282
EMP-007,Engineering,2024-01-10,Wednesday,January,8.98,True,friday_inflator,8.802307692307693,1.4679255723594713,0.12104994356539053,0.7376923076923076
EMP-007,Engineering,2024-01-11,Thursday,January,9.92,True,friday_inflator,8.802307692307693,1.4679255723594713,0.7614093852836037,0.908974358974359
EMP-007,Engineering,2024-01-12,Friday,January,12.0,True,friday_inflator,8.802307692307693,1.4679255723594713,2.17837495844731,0.9948717948717949
EMP-007,Engineering,2024-01-15,Monday,January,7.44,True,friday_inflator,8.802307692307693,1.4679255723594713,-0.9280495673346614,0.1541025641025641
EMP-007,Engineering,2024-01-16,Tuesday,January,7.72,True,friday_inflator,8.802307692307693,1.4679255723594713,-0.7373042017164705,0.24205128205128204
EMP-007,Engineering,2024-01-17,Wednesday,January,6.53,True,friday_inflator,8.802307692307693,1.4679255723594713,-1.547972005593783,0.013846153846153847
EMP-007,Engineering,2024-01-18,Thursday,January,9.29,True,friday_inflator,8.802307692307693,1.4679255723594713,0.33223231264267283,0.8192307692307692
EMP-007,Engineering,2024-01-19,Friday,January,10.45,True,friday_inflator,8.802307692307693,1.4679255723594713,1.1224631130608937,0.9482051282051283
EMP-007,Engineering,2024-01-22,Monday,January,8.35,True,friday_inflator,8.802307692307693,1.4679255723594713,-0.3081271290755403,0.5228205128205128
EMP-007,Engineering,2024-01-23,Tuesday,January,7.72,True,friday_inflator,8.802307692307693,1.4679255723594713,-0.7373042017164705,0.24205128205128204
EMP-007,Engineering,2024-01-24,Wednesday,January,8.31,True,friday_inflator,8.802307692307693,1.4679255723594713,-0.3353764670209956,0.5038461538461538
EMP-007,Engineering,2024-01-25,Thursday,January,8.51,True,friday_inflator,8.802307692307693,1.4679255723594713,-0.19912977729371664,0.5838461538461538
EMP-007,Engineering,2024-01-26,Friday,January,12.16,True,friday_inflator,8.802307692307693,1.4679255723594713,2.287372310229134,0.9961538461538462
EMP-007,Engineering,2024-01-29,Monday,January,7.54,True,friday_inflator,8.802307692307693,1.4679255723594713,-0.8599262224710218,0.18102564102564103
EMP-007,Engineering,2024-01-30,Tuesday,January,6.37,True,friday_inflator,8.802307692307693,1.4679255723594713,-1.6569693573756066,0.008205128205128205
EMP-007,Engineering,2024-01-31,Wednesday,January,7.32,True,friday_inflator,8.802307692307693,1.4679255723594713,-1.0097975811710291,0.12
EMP-042,Operations,2024-01-01,Monday,January,8.88,False,,8.510692307692308,0.7438327190261652,0.49649293834666897,0.6353846153846154
EMP-042,Operations,2024-01-02,Tuesday,January,7.66,False,,8.510692307692308,0.7438327190261652,-1.1436607800824414,0.14846153846153845
EMP-042,Operations,2024-01-03,Wednesday,January,9.73,False,,8.510692307692308,0.7438327190261652,1.6392229880718678,0.8926923076923077
EMP-042,Operations,2024-01-04,Thursday,January,8.32,False,,8.510692307692308,0.7438327190261652,-0.2563645061781689,0.42346153846153844
EMP-042,Operations,2024-01-05,Friday,January,8.23,False,,8.510692307692308,0.7438327190261652,-0.3773594526196604,0.38961538461538464
EMP-042,Operations,2024-01-08,Monday,January,8.54,False,,8.510692307692308,0.7438327190261652,0.03940091845658706,0.49615384615384617
EMP-042,Operations,2024-01-09,Tuesday,January,6.99,False,,8.510692307692308,0.7438327190261652,-2.0444009369246574,0.03576923076923077
EMP-042,Operations,2024-01-10,Wednesday,January,7.63,False,,8.510692307692308,0.7438327190261652,-1.1839924288962724,0.1396153846153846
EMP-042,Operations,2024-01-11,Thursday,January,9.07,False,,8.510692307692308,0.7438327190261652,0.7519267141675953,0.7296153846153847
EMP-042,Operations,2024-01-12,Friday,January,7.25,False,,8.510692307692308,0.7438327190261652,-1.6948599805381261,0.07461538461538461
EMP-042,Operations,2024-01-15,Monday,January,8.74,False,,8.510692307692308,0.7438327190261652,0.3082785772154589,0.578076923076923
EMP-042,Operations,2024-01-16,Tuesday,January,7.88,False,,8.510692307692308,0.7438327190261652,-0.8478953554476844,0.22615384615384615
EMP-042,Operations,2024-01-17,Wednesday,January,8.25,False,,8.510692307692308,0.7438327190261652,-0.35047168674377394,0.3976923076923077
EMP-042,Operations,2024-01-18,Thursday,January,8.0,False,,8.510692307692308,0.7438327190261652,-0.686568760192362,0.2784615384615385
EMP-042,Operations,2024-01-19,Friday,January,8.17,False,,8.510692307692308,0.7438327190261652,-0.4580227502473222,0.36538461538461536
EMP-042,Operations,2024-01-22,Monday,January,9.02,False,,8.510692307692308,0.7438327190261652,0.6847072994778767,0.7103846153846154
EMP-042,Operations,2024-01-23,Tuesday,January,8.02,False,,8.510692307692308,0.7438327190261652,-0.6596809943164755,0.3076923076923077
EMP-042,Operations,2024-01-24,Wednesday,January,8.65,False,,8.510692307692308,0.7438327190261652,0.18728363077396742,0.5342307692307692
EMP-042,Operations,2024-01-25,Thursday,January,8.45,False,,8.510692307692308,0.7438327190261652,-0.08159402798490445,0.47
EMP-042,Operations,2024-01-26,Friday,January,8.88,False,,8.510692307692308,0.7438327190261652,0.49649293834666897,0.6353846153846154
EMP-042,Operations,2024-01-29,Monday,January,9.88,False,,8.510692307692308,0.7438327190261652,1.840881232141021,0.9130769230769231
EMP-042,Operations,2024-01-30,Tuesday,January,9.06,False,,8.510692307692308,0.7438327190261652,0.738482831229652,0.7253846153846154
EMP-042,Operations,2024-01-31,Wednesday,January,7.79,False,,8.510692307692308,0.7438327190261652,-0.9688903018891759,0.19384615384615383
EMP-006,Sales,2024-01-01,Monday,January,7.07,True,consistent_padding,9.357307692307693,1.0029188320404097,-2.28065085551762,0.195
EMP-006,Sales,2024-01-02,Tuesday,January,9.11,True,consistent_padding,9.357307692307693,1.0029188320404097,-0.24658794351737587,0.815
EMP-006,Sales,2024-01-03,Wednesday,January,9.49,True,consistent_padding,9.357307692307693,1.0029188320404097,0.13230612832580774,0.8819230769230769
EMP-006,Sales,2024-01-04,Thursday,January,7.35,True,consistent_padding,9.357307692307693,1.0029188320404097,-2.0014657499489594,0.2815384615384615
EMP-006,Sales,2024-01-05,Friday,January,9.33,True,consistent_padding,9.357307692307693,1.0029188320404097,-0.027228217713427275,0.8530769230769231
EMP-006,Sales,2024-01-08,Monday,January,9.92,True,consistent_padding,9.357307692307693,1.0029188320404097,0.5610546833062512,0.9261538461538461
EMP-006,Sales,2024-01-09,Tuesday,January,9.1,True,consistent_padding,9.357307692307693,1.0029188320404097,-0.2565588401448278,0.8123076923076923
EMP-006,Sales,2024-01-10,Wednesday,January,10.35,True,consistent_padding,9.357307692307693,1.0029188320404097,0.9898032382866947,0.9565384615384616
EMP-006,Sales,2024-01-11,Thursday,January,8.21,True,consistent_padding,9.357307692307693,1.0029188320404097,-1.1439686399880706,0.5776923076923077
EMP-006,Sales,2024-01-12,Friday,January,8.05,True,consistent_padding,9.357307692307693,1.0029188320404097,-1.3035029860273057,0.5138461538461538
EMP-006,Sales,2024-01-15,Monday,January,10.26,True,consistent_padding,9.357307692307693,1.0029188320404097,0.9000651686396252,0.9511538461538461
EMP-006,Sales,2024-01-16,Tuesday,January,9.04,True,consistent_padding,9.357307692307693,1.0029188320404097,-0.3163842199095414,0.8007692307692308
EMP-006,Sales,2024-01-17,Wednesday,January,9.78,True,consistent_padding,9.357307692307693,1.0029188320404097,0.4214621305219201,0.9165384615384615
EMP-006,Sales,2024-01-18,Thursday,January,8.86,True,consistent_padding,9.357307692307693,1.0029188320404097,-0.4958603592036804,0.7561538461538462
EMP-006,Sales,2024-01-19,Friday,January,9.1,True,consistent_padding,9.357307692307693,1.0029188320404097,-0.2565588401448278,0.8123076923076923
EMP-006,Sales,2024-01-22,Monday,January,10.66,True,consistent_padding,9.357307692307693,1.0029188320404097,1.2989010337377127,0.9761538461538461
EMP-006,Sales,2024-01-23,Tuesday,January,9.68,True,consistent_padding,9.357307692307693,1.0029188320404097,0.3217531642473987,0.9088461538461539
EMP-006,Sales,2024-01-24,Wednesday,January,10.01,True,consistent_padding,9.357307692307693,1.0029188320404097,0.6507927529533207,0.9315384615384615
EMP-006,Sales,2024-01-25,Thursday,January,9.12,True,consistent_padding,9.357307692307693,1.0029188320404097,-0.2366170468899239,0.816923076923077
EMP-006,Sales,2024-01-26,Friday,January,9.21,True,consistent_padding,9.357307692307693,1.0029188320404097,-0.14687897724285265,0.8319230769230769
